ctime,relname,pid,mode,granted
1430927813.49631,pg_locks,56958,AccessShareLock,t
1430927813.49631,pg_stat_activity,56959,AccessShareLock,t
1430927813.49631,pg_stat_all_indexes,56962,AccessShareLock,t
1430927813.49631,pg_stat_all_tables,56961,AccessShareLock,t
1430927813.49631,pg_stat_database,56960,AccessShareLock,t
1430927813.49631,pg_statio_all_indexes,56962,AccessShareLock,t
1430927813.49631,pg_statio_all_tables,56961,AccessShareLock,t
1430927873.50954,pg_locks,57264,AccessShareLock,t
1430927873.50954,pg_stat_all_indexes,57267,AccessShareLock,t
1430927873.50954,pg_stat_database,57265,AccessShareLock,t
1430927873.50954,pg_statio_all_indexes,57267,AccessShareLock,t
1430927933.51233,pg_locks,57280,AccessShareLock,t
1430927933.51233,pg_stat_activity,57277,AccessShareLock,t
1430927933.51233,pg_stat_all_indexes,57281,AccessShareLock,t
1430927933.51233,pg_stat_all_tables,57279,AccessShareLock,t
1430927933.51233,pg_stat_database,57278,AccessShareLock,t
1430927933.51233,pg_statio_all_indexes,57281,AccessShareLock,t
1430927933.51233,pg_statio_all_tables,57279,AccessShareLock,t
1430927993.5029,pg_locks,57289,AccessShareLock,t
1430927993.5029,pg_stat_all_indexes,57291,AccessShareLock,t
1430927993.5029,pg_statio_all_indexes,57291,AccessShareLock,t
1430928053.5322,pg_locks,57310,AccessShareLock,t
1430928053.5322,pg_stat_all_tables,57309,AccessShareLock,t
1430928053.5322,pg_stat_database,57311,AccessShareLock,t
1430928053.5322,pg_statio_all_tables,57309,AccessShareLock,t
1430928113.52249,pg_locks,57343,AccessShareLock,t
1430928113.52249,pg_stat_activity,57341,AccessShareLock,t
1430928113.52249,pg_stat_all_indexes,57342,AccessShareLock,t
1430928113.52249,pg_stat_all_tables,57344,AccessShareLock,t
1430928113.52249,pg_stat_database,57340,AccessShareLock,t
1430928113.52249,pg_statio_all_indexes,57342,AccessShareLock,t
1430928113.52249,pg_statio_all_tables,57344,AccessShareLock,t
1430928173.52466,pg_locks,57354,AccessShareLock,t
1430928233.5316,pg_locks,57364,AccessShareLock,t
1430928233.5316,pg_stat_all_tables,57367,AccessShareLock,t
1430928233.5316,pg_statio_all_tables,57367,AccessShareLock,t
1430928293.55357,pg_locks,57375,AccessShareLock,t
1430928293.55357,pg_stat_activity,57377,AccessShareLock,t
1430928353.56061,pg_locks,57386,AccessShareLock,t
1430928413.56319,pg_locks,57400,AccessShareLock,t
1430928413.56319,pg_stat_activity,57402,AccessShareLock,t
